customer_id,predicted_purchases_6m,clv_6months,Segment,country
16955,1.8167736758833677,300.87384685843034,Loyal Customers,United Kingdom
16958,,,Lost,United Kingdom
16960,2.4794648737321516,686.6388800802644,Loyal Customers,United Kingdom
16961,inf,,Potential,United Kingdom
16962,,,Potential,United Kingdom
16964,0.3578275245500678,-7.139461909387534,Lost,United Kingdom
16970,0.47285177444333826,-9.434453754415298,Lost,United Kingdom
16972,inf,,Potential,United Kingdom
16973,,,Potential,United Kingdom
16974,inf,,Lost,United Kingdom
16975,2.4421015125387906,795.500235969951,At Risk,United Kingdom
16977,1.5313685128447594,291.6658457890594,Loyal Customers,United Kingdom
16978,0.4221254478166543,-8.42234973248535,Lost,United Kingdom
16979,3.2983511328632598,1233.4028001032493,Loyal Customers,United Kingdom
16980,,,Lost,United Kingdom
16983,5.739678075131116,2339.1662852481713,Champions,United Kingdom
16984,3.5469188780083027,2624.1704152919087,Loyal Customers,United Kingdom
16985,4.077858655200518,2179.725626826679,Champions,United Kingdom
16986,1.835904406551406,268.4558281053818,At Risk,United Kingdom
16987,1.571189039956383,406.74766587886177,Loyal Customers,United Kingdom
16988,,,Potential,United Kingdom
16990,,,Lost,United Kingdom
16991,,,Lost,United Kingdom
16992,3.801364725540951,2018.5866339012655,Loyal Customers,United Kingdom
16993,inf,,Lost,United Kingdom
16996,4.177094936534774,596.7114481968779,Loyal Customers,United Kingdom
16998,,,Lost,United Kingdom
17000,inf,,Potential,United Kingdom
17001,3.7398813939802458,1288.9115890253663,Champions,United Kingdom
17002,1.4873465910571468,681.7828092812729,At Risk,United Kingdom
17003,1.8162842998797781,663.5138825615217,Loyal Customers,United Kingdom
17004,inf,,Potential,United Kingdom
17005,inf,,Lost,United Kingdom
17006,1.9876471856342077,460.6893364109624,Loyal Customers,United Kingdom
17007,,,Lost,United Kingdom
17008,,,Lost,United Kingdom
17009,0.6103806568120266,-12.178463507009113,Lost,United Kingdom
17011,inf,,Lost,United Kingdom
17012,0.3644560318403742,-7.271715501043863,Lost,United Kingdom
17016,0.5564343669882497,-11.10211399523268,Lost,United Kingdom
17017,3.6069589046846255,2290.247787682742,Champions,United Kingdom
17018,1.5818806741039568,551.899321202118,Loyal Customers,United Kingdom
17019,2.7877752073380453,1168.2913810319724,Champions,United Kingdom
17020,inf,,Lost,United Kingdom
17021,3.5739132874860258,632.8372363104197,At Risk,United Kingdom
17022,,,Lost,United Kingdom
17023,1.281110813380398,449.0213656946965,Loyal Customers,United Kingdom
17025,1.4873465910571468,242.59272947609358,Loyal Customers,United Kingdom
17026,inf,,Potential,United Kingdom
17027,1.1870552055399528,189.08530728896056,At Risk,United Kingdom
17028,1.209250154868178,826.2709267513578,At Risk,United Kingdom
17029,2.3722056313839164,691.6386467636346,Champions,United Kingdom
17031,2.4226489383817924,447.7570939575275,Loyal Customers,United Kingdom
17032,2.0129990483001143,1100.523725971636,At Risk,United Kingdom
17033,,,Potential,United Kingdom
17034,inf,,Potential,United Kingdom
17035,inf,,Lost,United Kingdom
17036,,,Potential,United Kingdom
17038,,,Potential,United Kingdom
17039,0.5063156239132339,-10.102132628286748,Lost,United Kingdom
17040,0.6127569272041954,-12.225875432552368,Lost,United Kingdom
17041,inf,,Loyal Customers,United Kingdom
17043,1.5963646060390384,275.65696501490646,Loyal Customers,United Kingdom
17044,4.049983166370985,4445.773561543295,Champions,United Kingdom
17045,inf,,Potential,United Kingdom
17046,1.5829037168402107,761.7755957757931,At Risk,United Kingdom
17047,1.1816331907715154,544.2893839383149,At Risk,United Kingdom
17048,1.7572621071510603,563.0622529831026,At Risk,United Kingdom
17049,4.028237710390294,2093.23877784761,Champions,United Kingdom
17050,2.256299317305584,664.1786446755132,Champions,United Kingdom
17051,1.5450877900307276,248.2692204224736,At Risk,United Kingdom
17055,,,Lost,United Kingdom
17056,0.35380577034110305,-7.059218890016885,Lost,United Kingdom
17057,0.5196896526131716,-10.368974505803916,Lost,United Kingdom
17059,2.256299317305584,1186.2444087033896,Champions,United Kingdom
17062,4.781104952104831,781.6998312052488,Loyal Customers,United Kingdom
17063,2.376891497253557,905.6141814384405,Loyal Customers,United Kingdom
17065,0.457725577367718,-9.132652186771583,Lost,United Kingdom
17066,0.3636140694615319,-7.254916462623216,Lost,United Kingdom
17067,inf,,At Risk,United Kingdom
17068,14.754231257100429,2405.7463930455083,Champions,United Kingdom
17069,1.9811812396228679,1295.3086759970179,Champions,United Kingdom
17070,,,Potential,United Kingdom
17071,1.7842370807820727,651.9006721552979,Loyal Customers,United Kingdom
17072,0.4742766062180421,-9.46288234496482,Lost,United Kingdom
17074,0.5854083189520161,-11.680209340664359,Lost,United Kingdom
17075,2.4484406864506183,599.9856990490341,At Risk,United Kingdom
17076,1.1709364102349984,209.4860521202215,Loyal Customers,United Kingdom
17077,0.5525277136767436,-11.024167496997945,Lost,United Kingdom
17080,3.7678305364052824,371.76499537997813,Champions,United Kingdom
17081,1.9272265315373067,372.5791778868808,Loyal Customers,United Kingdom
17082,1.2008304628593631,1160.3236579220784,Loyal Customers,United Kingdom
17083,2.8207377133765585,1185.6336286789906,Loyal Customers,United Kingdom
17084,,,Potential,United Kingdom
17085,8.13294062199814,2564.5215986217154,Champions,United Kingdom
17087,0.35460287257468953,-7.075122867894869,Lost,United Kingdom
17089,,,Potential,United Kingdom
17090,4.083475032404286,565.8299963571714,Champions,United Kingdom
17091,4.553513010479497,1661.398682215538,Champions,United Kingdom
17092,2.769030526781748,1959.593056075536,At Risk,United Kingdom
17093,0.5266451633626308,-10.50775255011043,Lost,United Kingdom
17094,,,Lost,United Kingdom
17095,1.61859474305827,526.0461071211245,At Risk,United Kingdom
17096,4.7253198134881345,1649.8217516073275,Loyal Customers,United Kingdom
17097,inf,,Potential,Spain
17098,2.0958654790840665,327.885708307208,Loyal Customers,United Kingdom
17099,0.656184974010969,-13.092362398209687,Lost,United Kingdom
17101,2.014271427432295,769.0549852392297,Loyal Customers,United Kingdom
17103,0.3670054777865916,-7.3225826674138865,Lost,United Kingdom
17104,,,Lost,United Kingdom
17106,,,Potential,United Kingdom
17107,1.8167736758833677,2268.4925459984843,Loyal Customers,United Kingdom
17108,0.42554933598515543,-8.490663983021982,Lost,United Kingdom
17109,inf,,Potential,United Kingdom
17110,inf,,Lost,United Kingdom
17111,,,Lost,United Kingdom
17112,0.753576761673586,-15.03554706288498,Lost,United Kingdom
17113,2.1724978215555546,993.861014596016,At Risk,United Kingdom
17115,1.5818806741039568,808.3698900778905,At Risk,United Kingdom
17116,0.4435371350733568,-8.849560930889279,Lost,United Kingdom
17121,,,Potential,United Kingdom
17122,2.5132773326035656,444.53685069872193,Loyal Customers,United Kingdom
17123,inf,,Lost,United Kingdom
17126,4.057812017763103,1093.1066523192228,Loyal Customers,United Kingdom
17127,1.9856649197295246,512.102749630517,At Risk,United Kingdom
17129,0.6937862137574813,-13.84259149043373,Lost,United Kingdom
17132,inf,,Lost,United Kingdom
17133,2.620147939503139,4713.580105290179,At Risk,United Kingdom
17134,,,Lost,United Kingdom
17135,2.4395985409705947,537.8945382852661,Loyal Customers,United Kingdom
17136,0.42670300834273317,-8.513682334847198,Lost,United Kingdom
17137,2.28568854802466,425.6007232818897,Loyal Customers,United Kingdom
17138,2.7836095516549664,1288.8161998903227,Loyal Customers,United Kingdom
17139,3.9552718379058676,4065.449350685415,Loyal Customers,United Kingdom
17141,inf,,At Risk,United Kingdom
17142,1.3237200038831736,338.70264964770996,Loyal Customers,United Kingdom
17143,inf,,Potential,United Kingdom
17145,1.418047279967341,1673.6887591243199,At Risk,United Kingdom
17146,4.654513694217831,2084.3744504457604,At Risk,United Kingdom
17147,2.1724978215555546,680.3213431138508,At Risk,United Kingdom
17149,0.9970279299783902,-19.892944059087387,Lost,United Kingdom
17150,2.4039099186154047,597.0124584611505,Champions,United Kingdom
17151,0.35620790074044084,-7.107146780720704,Lost,United Kingdom
17152,,,Lost,United Kingdom
17155,1.9811812396228679,250.96231626383798,At Risk,United Kingdom
17156,0.7954707047107721,-15.871425216540516,Lost,United Kingdom
17157,6.466671721949386,1898.1049274627983,At Risk,United Kingdom
17158,inf,,Lost,United Kingdom
17159,inf,,Lost,United Kingdom
17160,4.429850448213097,2556.4485312863235,Champions,United Kingdom
17161,,,Lost,United Kingdom
17163,inf,,Lost,United Kingdom
17165,2.0176280690796613,644.1703682845134,Champions,United Kingdom
17167,3.406945986034132,1106.7238278915431,Loyal Customers,United Kingdom
17168,0.7682903890805114,-15.329116940028307,Lost,United Kingdom
17169,0.5525277136767436,-11.024167496997945,Lost,United Kingdom
17170,inf,,Potential,United Kingdom
17171,0.4278629529600094,-8.536825832325365,Lost,United Kingdom
17172,inf,,Lost,United Kingdom
17176,inf,,Lost,United Kingdom
17177,0.7429061438117859,-14.82264429675556,Lost,United Kingdom
17178,0.3594619440055481,-7.172072244383523,Lost,United Kingdom
17179,1.9243703300530302,617.8590986682035,Loyal Customers,United Kingdom
17180,3.1416750612161417,672.7647019217801,At Risk,United Kingdom
17181,inf,,Potential,United Kingdom
17182,inf,,Lost,United Kingdom
17184,inf,,Lost,United Kingdom
17185,inf,,At Risk,United Kingdom
17187,0.675910115741718,-13.485923229565602,Lost,United Kingdom
17188,2.414890060920419,867.8105958158196,At Risk,United Kingdom
17189,1.1656603174958295,213.96495956636562,At Risk,United Kingdom
17190,1.474629335207418,700.5031736508827,Loyal Customers,United Kingdom
17191,3.186125788018522,1119.8909305911209,Champions,United Kingdom
17192,0.6480794213382788,-12.930638437388142,Lost,United Kingdom
17193,inf,,Potential,United Kingdom
17194,0.6644958475173569,-13.258182970305706,Lost,United Kingdom
17195,0.43495725008637737,-8.678372976221766,Lost,United Kingdom
17196,,,Lost,United Kingdom
17198,inf,,Potential,United Kingdom
17199,0.5448766968510321,-10.871512546085675,Lost,United Kingdom
17200,inf,,Loyal Customers,United Kingdom
17201,1.383910824139654,309.6232905533689,At Risk,United Kingdom
17202,,,Lost,United Kingdom
17203,,,Loyal Customers,United Kingdom
17204,2.7471130000743984,3425.637726103115,Champions,United Kingdom
17205,inf,,Potential,United Kingdom
17207,0.43859335783608394,-8.750921483523156,Lost,United Kingdom
17208,,,Potential,United Kingdom
17209,1.1682924070919873,182.52479800943811,At Risk,United Kingdom
17210,,,Potential,United Kingdom
17211,2.442784325285704,658.671568637805,Champions,United Kingdom
17212,inf,,Lost,United Kingdom
17213,2.871887583654989,1000.428033682964,Champions,United Kingdom
17215,0.9211705906406338,-18.379419951543174,Lost,United Kingdom
17216,0.6033611559930989,-12.03840871725345,Lost,United Kingdom
17217,0.48300924020762953,-9.637117984930406,Lost,United Kingdom
17218,4.097305126276104,934.8409586243206,Champions,United Kingdom
17219,,,Potential,United Kingdom
17220,1.7661626791304932,569.298335435855,Loyal Customers,United Kingdom
17221,inf,,At Risk,United Kingdom
17222,2.1671318405342914,580.5476437340601,At Risk,United Kingdom
17223,inf,,Potential,United Kingdom
17224,0.7572020801198986,-15.1078802993776,Lost,United Kingdom
17225,0.5467695171893844,-10.909278558423525,Lost,United Kingdom
17226,inf,,Lost,United Kingdom
17227,3.094534023339161,450.83261214628817,Champions,United Kingdom
17228,3.598493173744525,684.5131722358292,Champions,United Kingdom
17230,4.05923255445228,2660.1348894870453,At Risk,United Kingdom
17231,4.8702810095246285,1626.0594094388618,Loyal Customers,United Kingdom
17233,inf,,Lost,United Kingdom
17235,4.76168731276842,980.3420085953566,Champions,United Kingdom
17236,3.0309599594112084,476.5096758919128,Loyal Customers,United Kingdom
17237,inf,,Potential,United Kingdom
17238,6.018445805695879,1594.3202043256963,Champions,United Kingdom
17239,2.2218703260735264,591.1765466200815,Loyal Customers,United Kingdom
17240,0.5196896526131716,-10.368974505803916,Lost,United Kingdom
17241,5.306537302602683,1151.0954113538855,Loyal Customers,United Kingdom
17242,1.3237200038831736,923.4666793449475,At Risk,United Kingdom
17243,16.53849158564011,4685.668233103128,Champions,United Kingdom
17244,inf,,Loyal Customers,United Kingdom
17245,0.397599698668485,-7.933006012874289,Lost,United Kingdom
17246,inf,,Lost,United Kingdom
17248,0.8378133854380362,-16.71625669386685,Lost,United Kingdom
17249,,,Lost,United Kingdom
17251,inf,,Potential,United Kingdom
17254,,,Potential,United Kingdom
17255,inf,,Potential,United Kingdom
17256,inf,,At Risk,United Kingdom
17257,,,Lost,United Kingdom
17258,inf,,Potential,United Kingdom
17259,1.9272265315373067,646.075352165572,Champions,United Kingdom
17260,,,Potential,United Kingdom
17261,0.7291400177963084,-14.547979198113662,Lost,United Kingdom
17262,2.45412330345608,657.8265287913723,Champions,United Kingdom
17264,,,Lost,United Kingdom
17266,inf,,Lost,United Kingdom
17268,2.8259756843033856,383.5527524797093,At Risk,United Kingdom
17269,,,Potential,United Kingdom
17270,inf,,Lost,United Kingdom
17271,0.3554035745610767,-7.0910986689173585,Lost,United Kingdom
17273,,,Lost,United Kingdom
17274,,,Potential,United Kingdom
17275,,,Potential,United Kingdom
17276,,,Potential,United Kingdom
17278,0.5789484029689907,-11.551319523826919,Lost,United Kingdom
17280,,,Lost,United Kingdom
17281,2.7836095516549664,384.1098717689021,Champions,United Kingdom
17282,inf,,Lost,United Kingdom
17283,,,Potential,United Kingdom
17284,inf,,Potential,United Kingdom
17285,inf,,Lost,United Kingdom
17286,,,Potential,United Kingdom
17287,5.232736569746382,1197.5659110312026,Champions,United Kingdom
17288,inf,,Loyal Customers,United Kingdom
17289,3.0396729949186874,664.0706045547494,Champions,United Kingdom
17290,2.026950274120877,472.9045989648607,Champions,United Kingdom
17292,inf,,Lost,United Kingdom
17293,3.200514488419183,809.7926405935966,Loyal Customers,United Kingdom
17294,0.41875621578765243,-8.355125994554083,Lost,United Kingdom
17296,0.36028476560256556,-7.188489381263963,Lost,United Kingdom
17298,1.4873465910571468,268.5600232182757,Loyal Customers,United Kingdom
17299,inf,,Lost,United Kingdom
17300,inf,,Potential,United Kingdom
17301,0.4757100507613533,-9.491482779571012,Lost,United Kingdom
17304,0.6534606885524281,-13.038006791312183,Lost,United Kingdom
17305,0.4435371350733568,-8.849560930889279,Lost,United Kingdom
17306,inf,,Potential,United Kingdom
17307,4.944604540479852,1872.3618750912956,Loyal Customers,United Kingdom
17308,inf,,Potential,United Kingdom
17309,inf,,Potential,United Kingdom
17310,inf,,Potential,United Kingdom
17311,1.8310840516157554,1050.0023070299208,Loyal Customers,United Kingdom
17314,3.6069589046846255,991.3483467114066,Loyal Customers,United Kingdom
17315,6.0566451106430605,3973.231725243568,Champions,United Kingdom
17316,,,Lost,United Kingdom
17318,0.3644560318403742,-7.271715501043863,Lost,United Kingdom
17319,0.41875621578765243,-8.355125994554083,Lost,United Kingdom
17320,1.7706468621623521,833.1306847034674,Loyal Customers,United Kingdom
17321,1.8226827089854396,606.8046148207839,Loyal Customers,United Kingdom
17322,1.9811812396228679,406.3080426252453,Champions,United Kingdom
17323,2.1671318405342914,274.0901624362036,Loyal Customers,United Kingdom
17324,3.3127174475199808,569.4552299561403,Champions,United Kingdom
17325,inf,,Potential,United Kingdom
17326,inf,,Potential,United Kingdom
17327,inf,,Potential,United Kingdom
17328,0.41434668889602927,-8.267146040187106,Lost,United Kingdom
17329,inf,,At Risk,United Kingdom
17330,inf,,Lost,United Kingdom
17332,2.417967664485285,350.10082061280565,At Risk,United Kingdom
17334,,,Potential,United Kingdom
17335,inf,,Potential,United Kingdom
17336,0.8799698785122878,-17.557373309799132,Lost,United Kingdom
17338,4.618553109668276,2982.5339353753916,Champions,United Kingdom
17339,inf,,Potential,United Kingdom
17340,3.8321978529329495,4984.743785303293,Champions,United Kingdom
17341,inf,,Loyal Customers,United Kingdom
17342,1.8554423202552788,583.1888827765548,Loyal Customers,United Kingdom
17343,1.9811812396228679,436.8225605056069,Champions,United Kingdom
17344,0.3619417615836976,-7.221550168597682,Lost,United Kingdom
17345,1.5676572064885868,397.29933423840606,Champions,United Kingdom
17346,6.965264556993171,1538.8270225868316,Champions,United Kingdom
17348,2.016381623583398,614.5457920849345,At Risk,United Kingdom
17349,2.064125704034358,430.1560888925652,Loyal Customers,United Kingdom
17350,1.3513792583651345,201.4766465050145,Loyal Customers,United Kingdom
17351,3.2519148124403556,585.1198694188237,At Risk,United Kingdom
17352,0.3906911858921886,-7.795165683573449,Lost,United Kingdom
17353,inf,,Lost,United Kingdom
17354,,,At Risk,United Kingdom
17355,,,Potential,United Kingdom
17356,1.7661626791304932,284.22519831741835,At Risk,United Kingdom
17358,1.437749770374948,294.540926662488,Loyal Customers,United Kingdom
17359,0.4435371350733568,-8.849560930889279,Lost,United Kingdom
17360,inf,,Loyal Customers,United Kingdom
17361,0.4111000089490863,-8.202367491241445,Lost,United Kingdom
17362,2.1459303982575726,305.99510650517533,Loyal Customers,United Kingdom
17363,inf,,Loyal Customers,United Kingdom
17364,6.510876695831923,3030.537377406629,Champions,United Kingdom
17365,3.231937757197158,1594.4956769500448,Loyal Customers,United Kingdom
17366,inf,,Lost,United Kingdom
17368,2.036359023257178,366.22995579886214,Champions,United Kingdom
17369,0.9723894219102552,-19.401350546045677,Lost,United Kingdom
17371,inf,,At Risk,United Kingdom
17372,8.077847483604433,1196.6722729348162,Champions,United Kingdom
17373,1.4539103912180864,277.745095747224,At Risk,United Kingdom
17374,,,Potential,United Kingdom
17375,,,Lost,United Kingdom
17376,inf,,Potential,United Kingdom
17377,20.63103899560196,5267.671803643085,Champions,United Kingdom
17378,,,Potential,United Kingdom
17380,2.1480739514557334,347.6627794249111,At Risk,United Kingdom
17381,6.973872082935871,8848.172012783938,Champions,United Kingdom
17382,3.833019262639352,475.2818904213584,At Risk,United Kingdom
17383,0.984554555214341,-19.644072248229854,Lost,United Kingdom
17384,0.9052760056317457,-18.06228732073405,Lost,United Kingdom
17386,,,Potential,United Kingdom
17388,2.8389428910602743,568.2664349472745,At Risk,United Kingdom
17389,8.503492995685683,10146.012266264426,Champions,United Kingdom
17390,,,Lost,United Kingdom
17392,,,Lost,United Kingdom
17393,inf,,Potential,United Kingdom
17395,0.7325334977549315,-14.615686736641683,Lost,United Kingdom
17396,8.368416666612204,1688.7652146886608,Champions,United Kingdom
17397,,,Potential,United Kingdom
17400,1.206430502531587,1119.5883299878524,At Risk,United Kingdom
17401,0.6350061866627548,-12.669798075496619,Lost,United Kingdom
17402,4.134776880291586,1057.5514062968398,Champions,United Kingdom
17403,,,Lost,United Kingdom
17404,3.4751593131177034,7798.67562281197,Loyal Customers,Sweden
17406,4.040775833867641,1018.1584480177869,Champions,United Kingdom
17407,,,Potential,United Kingdom
17408,inf,,Lost,United Kingdom
17409,2.431549645953645,2983.0520454953557,At Risk,United Kingdom
17411,inf,,Potential,United Kingdom
17412,4.004361374719701,1191.2770379072674,Champions,United Kingdom
17413,inf,,Potential,United Kingdom
17414,1.5747368233574268,665.7048537056331,At Risk,United Kingdom
17416,3.2820345482947024,4529.816645389335,Loyal Customers,United Kingdom
17417,0.6175654098527954,-12.32181544933782,Lost,United Kingdom
17418,,,Potential,United Kingdom
17419,3.1739085285783655,1085.5679608710511,Champions,United Kingdom
17420,4.7966984108345665,707.8437407514708,Loyal Customers,United Kingdom
17421,1.1709364102349984,578.4058079609736,Loyal Customers,United Kingdom
17422,3.642687214358988,1207.338711227477,Champions,United Kingdom
17423,,,Potential,United Kingdom
17426,1.4103166578533688,1884.7616096177526,At Risk,United Kingdom
17428,5.209211514930939,5649.206004041417,Champions,United Kingdom
17429,inf,,Potential,United Kingdom
17430,2.7837185179626887,386.8368344814478,Loyal Customers,United Kingdom
17432,1.9811812396228679,607.906089395862,Loyal Customers,United Kingdom
17433,,,Potential,United Kingdom
17435,,,Potential,United Kingdom
17436,1.1789407153332148,152.99235675812284,Loyal Customers,United Kingdom
17437,0.6673131196516034,-13.314393870001373,Lost,United Kingdom
17438,2.0047887256776606,531.1047161851271,At Risk,United Kingdom
17439,0.43495725008637737,-8.678372976221766,Lost,United Kingdom
17440,0.6151517720050456,-12.273657959220944,Lost,United Kingdom
17441,0.35864287217953805,-7.155729923847382,Lost,United Kingdom
17442,3.8425870143247014,1010.6332295139339,Champions,United Kingdom
17448,9.143836251506992,7417.820193863606,At Risk,United Kingdom
17449,2.420417832996668,1035.0613919593138,Loyal Customers,United Kingdom
17450,6.0566451106430605,20182.118430409242,Champions,United Kingdom
17454,2.6443820793114607,463.4881919676968,At Risk,United Kingdom
17456,inf,,Potential,United Kingdom
17457,3.6398342447941623,1750.6470644256908,Champions,United Kingdom
17458,,,Potential,United Kingdom
17460,5.440535258263246,665.5503951973154,Champions,United Kingdom
17463,inf,,Lost,United Kingdom
17464,inf,,Lost,United Kingdom
17465,2.387625655888306,1022.3819088103937,At Risk,United Kingdom
17467,,,Potential,United Kingdom
17468,,,Potential,United Kingdom
17469,3.7160407501036756,1305.6441208068156,Loyal Customers,United Kingdom
17470,5.758945799728924,1305.4047732804536,Champions,United Kingdom
17471,0.8702391959011034,-17.363224360686726,Lost,United Kingdom
17472,0.4700276405582752,-9.37810594739634,Lost,United Kingdom
17473,inf,,Potential,United Kingdom
17474,0.514592406971401,-10.267273019458024,Lost,United Kingdom
17476,inf,,Potential,United Kingdom
17477,inf,,Lost,United Kingdom
17478,inf,,Potential,United Kingdom
17479,0.46447938196052707,-9.267405740720339,Lost,United Kingdom
17480,,,Lost,United Kingdom
17482,inf,,Lost,United Kingdom
17483,,,Potential,United Kingdom
17484,inf,,Lost,United Kingdom
17487,0.3619417615836976,-7.221550168597682,Lost,United Kingdom
17488,0.45246232181608326,-9.027638430276697,Lost,United Kingdom
17490,inf,,Potential,United Kingdom
17491,4.168210682208345,1392.0793409028056,Champions,United Kingdom
17492,inf,,Lost,United Kingdom
17493,,,Potential,United Kingdom
17494,0.7572020801198986,-15.1078802993776,Lost,United Kingdom
17495,,,Potential,United Kingdom
17496,1.2906984116774105,540.842444222292,At Risk,United Kingdom
17497,inf,,Potential,United Kingdom
17499,0.5875937793645953,-11.723814179028047,Lost,United Kingdom
17504,4.2499191610345814,3275.97202241224,Champions,United Kingdom
17505,inf,,At Risk,United Kingdom
17508,2.8195364016405087,1676.5450516336527,Champions,Greece
17510,,,Lost,United Kingdom
17511,10.087292211627956,33306.88976373857,Champions,United Kingdom
17512,2.8389428910602743,791.9032242510461,At Risk,United Kingdom
17513,inf,,Potential,United Kingdom
17514,0.41875621578765243,-8.355125994554083,Lost,United Kingdom
17515,3.415785927660346,706.5461046889202,Loyal Customers,United Kingdom
17516,,,Potential,United Kingdom
17518,inf,,Lost,United Kingdom
17519,3.995360078783489,1294.9968436996428,Champions,United Kingdom
17521,inf,,Potential,United Kingdom
17524,,,Lost,United Kingdom
17525,inf,,Potential,United Kingdom
17526,3.304993064393988,1050.241094119778,Champions,United Kingdom
17529,inf,,Lost,United Kingdom
17530,1.1762604821762235,309.43565412759216,Loyal Customers,United Kingdom
17531,inf,,Lost,United Kingdom
17532,,,Potential,United Kingdom
17533,,,Lost,United Kingdom
17534,1.9433375477932044,629.6464682534089,At Risk,United Kingdom
17536,inf,,Lost,United Kingdom
17539,1.6111162229560454,478.8695448280354,At Risk,United Kingdom
17540,2.2800772706880545,541.5899041280414,Loyal Customers,United Kingdom
17541,0.7291400177963084,-14.547979198113662,Lost,United Kingdom
17542,0.45246232181608326,-9.027638430276697,Lost,United Kingdom
17543,0.6151517720050456,-12.273657959220944,Lost,United Kingdom
17544,,,Loyal Customers,United Kingdom
17545,inf,,Loyal Customers,United Kingdom
17547,inf,,Potential,United Kingdom
17548,5.029853475539709,1193.2127084787307,Loyal Customers,United Kingdom
17550,2.3281435929496737,1166.2110246227785,Loyal Customers,United Kingdom
17552,3.706276060351752,1071.3546113357258,Champions,United Kingdom
17553,1.6328588647933335,1261.139237237324,At Risk,United Kingdom
17555,1.7666700572033707,394.5468453611192,At Risk,United Kingdom
17556,,,Potential,United Kingdom
17557,0.35864287217953805,-7.155729923847382,Lost,United Kingdom
17558,,,Potential,United Kingdom
17559,0.7191456367349485,-14.34856887330647,Lost,United Kingdom
17560,1.9009603762161698,534.2082721970721,Loyal Customers,United Kingdom
17561,1.1762604821762235,228.1762613409474,Loyal Customers,United Kingdom
17563,inf,,Lost,United Kingdom
17565,0.5374346778157754,-10.72302756998452,Lost,United Kingdom
17567,inf,,Potential,United Kingdom
17568,0.46311272342401427,-9.24013783678578,Lost,United Kingdom
17570,,,Potential,United Kingdom
17571,0.6324545774493252,-12.618887747092373,Lost,United Kingdom
17572,2.871887583654989,208.47074721369637,Champions,United Kingdom
17575,0.4209963625435698,-8.399821948157486,Lost,United Kingdom
17576,8.890736316135303,2110.1460641215385,Champions,United Kingdom
17577,inf,,Lost,United Kingdom
17578,2.9567585062212567,759.8780422794904,At Risk,United Kingdom
17579,0.5525277136767436,-11.024167496997945,Lost,United Kingdom
17580,inf,,Potential,United Kingdom
17581,4.419847737215505,3178.830590262972,Champions,United Kingdom
17582,2.114185596480335,705.6980013982266,At Risk,United Kingdom
17583,0.5897956185495251,-11.767745810646293,Lost,United Kingdom
17584,1.7888136320317423,2208.7736001615635,At Risk,United Kingdom
17585,2.798776634725845,914.2209131270715,At Risk,United Kingdom
17586,0.48300924020762953,-9.637117984930406,Lost,United Kingdom
17587,0.4700276405582752,-9.37810594739634,Lost,United Kingdom
17588,2.02810937555614,902.4769417631514,Loyal Customers,United Kingdom
17589,6.126713470993768,6031.247085283438,Loyal Customers,United Kingdom
17591,inf,,Potential,United Kingdom
17592,0.35380577034110305,-7.059218890016885,Lost,United Kingdom
17593,2.393029174476788,1595.5092816653491,Loyal Customers,United Kingdom
17594,inf,,Lost,United Kingdom
17596,2.871887583654989,771.2900690176853,Champions,United Kingdom
17597,2.4059332323104816,928.226828785366,At Risk,United Kingdom
17598,,,Potential,United Kingdom
17599,0.856040094323234,-17.07992042818407,Lost,United Kingdom
17601,,,Potential,United Kingdom
17602,3.797265304111171,1222.7588091039877,At Risk,United Kingdom
17603,1.1870552055399528,699.7712970997492,At Risk,United Kingdom
17604,1.798037530577678,297.24188519895796,At Risk,United Kingdom
17605,0.5301932083752657,-10.578544008236383,Lost,United Kingdom
17606,0.35460287257468953,-7.075122867894869,Lost,United Kingdom
17607,,,Potential,United Kingdom
17608,inf,,Lost,United Kingdom
17609,2.2078920844686265,310.1204134495492,Loyal Customers,United Kingdom
17610,1.9946934398023466,582.1459885966489,At Risk,United Kingdom
17611,4.804594369548454,1665.4029637519309,At Risk,United Kingdom
17612,4.564130601511436,1398.7614598239395,Champions,United Kingdom
17615,2.696666098394019,406.5887156392361,Loyal Customers,United Kingdom
17616,inf,,Potential,United Kingdom
17617,0.5942491752947693,-11.856604259375041,Lost,United Kingdom
17618,3.6263053883776744,1370.1628313479634,Loyal Customers,United Kingdom
17621,3.7529166766389817,1028.1732819127105,Loyal Customers,United Kingdom
17622,inf,,Lost,United Kingdom
17623,2.4484406864506183,815.5764620537668,Loyal Customers,United Kingdom
17624,inf,,Lost,United Kingdom
17625,1.61859474305827,1854.9365101502767,At Risk,United Kingdom
17626,0.5095941802389018,-10.16754718250339,Lost,United Kingdom
17627,0.8514094710719669,-16.987529105407223,Lost,United Kingdom
17629,inf,,Potential,United Kingdom
17631,1.5963646060390384,224.12151296148576,Loyal Customers,United Kingdom
17633,5.397130167977197,1063.2597593269056,Loyal Customers,United Kingdom
17635,1.742865699652987,674.5368679711632,At Risk,United Kingdom
17638,inf,,Lost,United Kingdom
17639,2.7250722429953704,475.83270031115967,Loyal Customers,United Kingdom
17640,2.635890946810197,1383.2231902376557,Champions,United Kingdom
17642,1.1735924079942175,519.132233453362,At Risk,United Kingdom
17643,inf,,Potential,United Kingdom
17644,4.342342617318141,1347.190010041015,Loyal Customers,United Kingdom
17646,4.134776880291586,1226.5170502730605,Champions,United Kingdom
