customer_id,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17021,United Kingdom,78,6,1182.22,2,4,3,243,At Risk
17022,United Kingdom,68,1,189.0,2,2,1,221,Lost
17023,United Kingdom,53,3,800.1800000000001,3,3,3,333,Loyal Customers
17025,United Kingdom,9,4,1152.8700000000001,4,3,3,433,Loyal Customers
17026,United Kingdom,5,2,54.15,4,2,1,421,Potential
17027,United Kingdom,82,3,436.82000000000005,2,3,2,232,At Risk
17028,United Kingdom,217,3,1593.8300000000002,1,3,3,133,At Risk
17029,United Kingdom,18,5,1421.3,4,4,3,443,Champions
17031,United Kingdom,14,4,2393.5,4,3,4,434,Loyal Customers
17032,United Kingdom,183,8,3004.6,1,4,4,144,At Risk
17033,United Kingdom,33,1,302.65000000000003,3,2,1,321,Potential
17034,United Kingdom,45,2,538.4,3,2,2,322,Potential
17035,United Kingdom,227,2,180.06,1,2,1,121,Lost
17036,United Kingdom,19,1,176.9,3,2,1,321,Potential
17038,United Kingdom,51,1,630.77,3,2,2,322,Potential
17039,United Kingdom,240,1,1954.99,1,2,4,124,Lost
17040,United Kingdom,186,1,13.52,1,2,1,121,Lost
17041,United Kingdom,33,3,604.71,3,3,2,332,Loyal Customers
17043,United Kingdom,11,4,881.37,4,3,3,433,Loyal Customers
17044,United Kingdom,10,10,11013.820000000002,4,4,4,444,Champions
17045,United Kingdom,12,2,488.24000000000007,4,2,2,422,Potential
17046,United Kingdom,80,4,1264.05,2,3,3,233,At Risk
17047,United Kingdom,67,3,1188.33,2,3,3,233,At Risk
17048,United Kingdom,73,4,1146.33,2,3,3,233,At Risk
17049,United Kingdom,11,10,4287.5,4,4,4,444,Champions
17050,United Kingdom,11,5,1462.9499999999998,4,4,3,443,Champions
17051,United Kingdom,82,3,467.25,2,3,2,232,At Risk
17055,United Kingdom,81,1,239.55,2,2,1,221,Lost
17056,United Kingdom,374,1,128.60000000000002,1,2,1,121,Lost
17057,United Kingdom,232,1,294.74,1,2,1,121,Lost
17059,United Kingdom,5,5,2507.49,4,4,4,444,Champions
17062,United Kingdom,1,4,669.85,4,3,2,432,Loyal Customers
17063,United Kingdom,43,6,2177.3900000000003,3,4,4,344,Loyal Customers
17065,United Kingdom,273,2,194.7,1,2,1,121,Lost
17066,United Kingdom,362,1,228.34,1,2,1,121,Lost
17067,United Kingdom,360,3,454.53999999999996,1,3,2,132,At Risk
17068,United Kingdom,4,27,4608.9400000000005,4,4,4,444,Champions
17069,United Kingdom,9,6,3084.58,4,4,4,444,Champions
17070,United Kingdom,46,1,133.17999999999998,3,2,1,321,Potential
17071,United Kingdom,17,4,1372.17,4,3,3,433,Loyal Customers
17072,United Kingdom,261,1,282.05,1,2,1,121,Lost
17074,United Kingdom,198,1,203.05,1,2,1,121,Lost
17075,United Kingdom,65,6,1407.61,2,4,3,243,At Risk
17076,United Kingdom,28,3,401.66999999999996,3,3,2,332,Loyal Customers
17077,United Kingdom,214,1,306.0,1,2,1,121,Lost
17080,United Kingdom,15,5,669.91,4,4,2,442,Champions
17081,United Kingdom,31,4,674.23,3,3,2,332,Loyal Customers
17082,United Kingdom,30,4,2728.1800000000003,3,3,4,334,Loyal Customers
17083,United Kingdom,45,6,2644.01,3,4,4,344,Loyal Customers
17084,United Kingdom,32,1,2253.22,3,2,4,324,Potential
17085,United Kingdom,12,23,6324.76,4,4,4,444,Champions
17087,United Kingdom,373,1,221.53,1,2,1,121,Lost
17089,United Kingdom,22,1,128.45,3,2,1,321,Potential
17090,United Kingdom,10,6,1105.5300000000002,4,4,3,443,Champions
17091,United Kingdom,3,11,3983.34,4,4,4,444,Champions
17092,United Kingdom,73,7,3817.18,2,4,4,244,At Risk
17093,United Kingdom,228,1,235.88000000000002,1,2,1,121,Lost
17094,United Kingdom,59,1,100.2,2,2,1,221,Lost
17095,United Kingdom,66,4,1248.0900000000001,2,3,3,233,At Risk
17096,United Kingdom,19,7,2737.05,3,4,4,344,Loyal Customers
17097,Spain,1,2,386.03,4,2,2,422,Potential
17098,United Kingdom,17,3,591.0699999999999,4,3,2,432,Loyal Customers
17099,United Kingdom,169,1,582.1700000000001,1,2,2,122,Lost
17101,United Kingdom,30,3,885.3199999999999,3,3,3,333,Loyal Customers
17103,United Kingdom,358,1,424.3,1,2,2,122,Lost
17104,United Kingdom,59,1,474.03000000000003,2,2,2,222,Lost
17106,United Kingdom,25,1,491.23,3,2,2,322,Potential
17107,United Kingdom,33,4,5259.99,3,3,4,334,Loyal Customers
17108,United Kingdom,299,1,174.95,1,2,1,121,Lost
17109,United Kingdom,42,2,410.41999999999996,3,2,2,322,Potential
17110,United Kingdom,156,2,347.4,1,2,2,122,Lost
17111,United Kingdom,61,1,227.97,2,2,1,221,Lost
17112,United Kingdom,138,1,205.17000000000002,1,2,1,121,Lost
17113,United Kingdom,210,6,2322.59,1,4,4,144,At Risk
17115,United Kingdom,184,4,1923.99,1,3,4,134,At Risk
17116,United Kingdom,284,1,389.78000000000003,1,2,2,122,Lost
17121,United Kingdom,38,1,314.73999999999995,3,2,2,322,Potential
17122,United Kingdom,24,3,432.17999999999995,3,3,2,332,Loyal Customers
17123,United Kingdom,75,2,631.87,2,2,2,222,Lost
17126,United Kingdom,17,4,1065.6899999999998,4,3,3,433,Loyal Customers
17127,United Kingdom,64,5,1155.03,2,4,3,243,At Risk
17129,United Kingdom,156,1,31.85,1,2,1,121,Lost
17132,United Kingdom,88,2,1272.8,2,2,3,223,Lost
17133,United Kingdom,110,5,9730.09,2,4,4,244,At Risk
17134,United Kingdom,78,1,212.10000000000005,2,2,1,221,Lost
17135,United Kingdom,7,4,814.4300000000001,4,3,3,433,Loyal Customers
17136,United Kingdom,298,1,231.68000000000004,1,2,1,121,Lost
17137,United Kingdom,52,6,1133.63,3,4,3,343,Loyal Customers
17138,United Kingdom,25,6,4036.77,3,4,4,344,Loyal Customers
17139,United Kingdom,25,13,8915.99,3,4,4,344,Loyal Customers
17141,United Kingdom,54,4,754.33,2,3,3,233,At Risk
17142,United Kingdom,40,3,704.75,3,3,2,332,Loyal Customers
17143,United Kingdom,53,2,924.11,3,2,3,323,Potential
17145,United Kingdom,148,4,3120.91,1,3,4,134,At Risk
17146,United Kingdom,71,10,5110.46,2,4,4,244,At Risk
17147,United Kingdom,88,5,1485.36,2,4,3,243,At Risk
17149,United Kingdom,87,1,143.1,2,2,1,221,Lost
17150,United Kingdom,12,6,1375.65,4,4,3,443,Champions
17151,United Kingdom,371,1,231.9,1,2,1,121,Lost
17152,United Kingdom,61,1,327.0,2,2,2,222,Lost
17155,United Kingdom,163,5,640.76,1,4,2,142,At Risk
17156,United Kingdom,127,1,591.87,2,2,2,222,Lost
17157,United Kingdom,116,17,4832.9,2,4,4,244,At Risk
17158,United Kingdom,183,2,713.03,1,2,3,123,Lost
17159,United Kingdom,113,2,560.7099999999999,2,2,2,222,Lost
17160,United Kingdom,10,11,6691.130000000001,4,4,4,444,Champions
17161,United Kingdom,80,1,856.01,2,2,3,223,Lost
17163,United Kingdom,81,2,406.68,2,2,2,222,Lost
17165,United Kingdom,17,5,1635.64,4,4,3,443,Champions
17167,United Kingdom,15,3,867.1099999999999,4,3,3,433,Loyal Customers
17168,United Kingdom,134,1,400.2,2,2,2,222,Lost
17169,United Kingdom,214,1,320.95,1,2,2,122,Lost
17170,United Kingdom,10,2,178.68,4,2,1,421,Potential
17171,United Kingdom,297,1,159.68,1,2,1,121,Lost
17172,United Kingdom,66,2,638.8100000000001,2,2,2,222,Lost
17176,United Kingdom,162,2,596.19,1,2,2,122,Lost
17177,United Kingdom,141,1,119.50000000000001,1,2,1,121,Lost
17178,United Kingdom,367,1,436.71000000000004,1,2,2,122,Lost
17179,United Kingdom,18,3,795.47,4,3,3,433,Loyal Customers
17180,United Kingdom,58,7,1460.9499999999998,2,4,3,243,At Risk
17181,United Kingdom,9,2,225.45000000000005,4,2,1,421,Potential
17182,United Kingdom,58,2,321.3,2,2,2,222,Lost
17184,United Kingdom,205,2,198.41000000000003,1,2,1,121,Lost
17185,United Kingdom,227,3,229.45999999999998,1,3,1,131,At Risk
17187,United Kingdom,162,1,263.76,1,2,1,121,Lost
17188,United Kingdom,82,6,2118.7,2,4,4,244,At Risk
17189,United Kingdom,196,3,573.23,1,3,2,132,At Risk
17190,United Kingdom,39,5,1298.3,3,4,3,343,Loyal Customers
17191,United Kingdom,4,11,2740.92,4,4,4,444,Champions
17192,United Kingdom,172,1,77.83,1,2,1,121,Lost
17193,United Kingdom,22,2,610.74,3,2,2,322,Potential
17194,United Kingdom,166,1,549.88,1,2,2,122,Lost
17195,United Kingdom,291,1,562.9799999999999,1,2,2,122,Lost
17196,United Kingdom,63,1,352.9,2,2,2,222,Lost
17198,United Kingdom,1,2,521.66,4,2,2,422,Potential
17199,United Kingdom,218,1,145.12,1,2,1,121,Lost
17200,United Kingdom,23,4,356.71,3,3,2,332,Loyal Customers
17201,United Kingdom,159,3,899.4099999999999,1,3,3,133,At Risk
17202,United Kingdom,56,1,160.65,2,2,1,221,Lost
17203,United Kingdom,24,4,2012.03,3,3,4,334,Loyal Customers
17204,United Kingdom,10,5,3940.13,4,4,4,444,Champions
17205,United Kingdom,52,2,615.27,3,2,2,322,Potential
17207,United Kingdom,288,1,303.21999999999997,1,2,1,121,Lost
17208,United Kingdom,31,1,115.35,3,2,1,321,Potential
17209,United Kingdom,285,3,611.6000000000001,1,3,2,132,At Risk
17210,United Kingdom,28,1,253.37000000000003,3,2,1,321,Potential
17211,United Kingdom,5,6,1729.4299999999998,4,4,4,444,Champions
17212,United Kingdom,94,2,567.56,2,2,2,222,Lost
17213,United Kingdom,2,7,2401.0699999999997,4,4,4,444,Champions
17215,United Kingdom,100,1,186.15,2,2,1,221,Lost
17216,United Kingdom,190,1,65.05000000000001,1,2,1,121,Lost
17217,United Kingdom,255,1,104.49999999999999,1,2,1,121,Lost
17218,United Kingdom,4,9,2231.96,4,4,4,444,Champions
17219,United Kingdom,52,1,144.89999999999998,3,2,1,321,Potential
17220,United Kingdom,53,7,1283.5,3,4,3,343,Loyal Customers
17221,United Kingdom,227,3,643.39,1,3,2,132,At Risk
17222,United Kingdom,113,5,1250.8600000000001,2,4,3,243,At Risk
17223,United Kingdom,4,2,446.74,4,2,2,422,Potential
17224,United Kingdom,137,1,100.86,1,2,1,121,Lost
17225,United Kingdom,217,1,131.15,1,2,1,121,Lost
17226,United Kingdom,80,2,506.63,2,2,2,222,Lost
17227,United Kingdom,4,7,1082.71,4,4,3,443,Champions
17228,United Kingdom,3,7,1271.15,4,4,3,443,Champions
17230,United Kingdom,199,10,6286.54,1,4,4,144,At Risk
17231,United Kingdom,25,15,4022.7200000000003,3,4,4,344,Loyal Customers
17233,United Kingdom,84,2,369.98,2,2,2,222,Lost
17235,United Kingdom,8,7,1354.82,4,4,3,443,Champions
17236,United Kingdom,46,6,1013.13,3,4,3,343,Loyal Customers
17237,United Kingdom,11,2,687.3900000000001,4,2,2,422,Potential
17238,United Kingdom,7,17,4038.4500000000003,4,4,4,444,Champions
17239,United Kingdom,23,3,806.9499999999999,3,3,3,333,Loyal Customers
17240,United Kingdom,232,1,130.6,1,2,1,121,Lost
17241,United Kingdom,21,12,2744.14,3,4,4,344,Loyal Customers
17242,United Kingdom,92,3,1754.24,2,3,4,234,At Risk
17243,United Kingdom,5,44,12213.01,4,4,4,444,Champions
17244,United Kingdom,19,4,871.1399999999999,3,3,3,333,Loyal Customers
17245,United Kingdom,325,1,200.18,1,2,1,121,Lost
17246,United Kingdom,182,2,38.92,1,2,1,121,Lost
17248,United Kingdom,117,1,227.51000000000002,2,2,1,221,Lost
17249,United Kingdom,64,1,68.03,2,2,1,221,Lost
17251,United Kingdom,18,2,529.1500000000001,4,2,2,422,Potential
17254,United Kingdom,37,1,198.29,3,2,1,321,Potential
17255,United Kingdom,26,2,500.72,3,2,2,322,Potential
17256,United Kingdom,117,3,258.93,2,3,1,231,At Risk
17257,United Kingdom,72,2,192.73000000000002,2,2,1,221,Lost
17258,United Kingdom,32,2,417.29999999999995,3,2,2,322,Potential
17259,United Kingdom,4,5,1285.9699999999998,4,4,3,443,Champions
17260,United Kingdom,47,1,120.95,3,2,1,321,Potential
17261,United Kingdom,145,1,230.44,1,2,1,121,Lost
17262,United Kingdom,2,7,1504.2600000000002,4,4,3,443,Champions
17264,United Kingdom,60,1,279.59,2,2,1,221,Lost
17266,United Kingdom,135,2,207.08999999999997,2,2,1,221,Lost
17268,United Kingdom,81,7,970.25,2,4,3,243,At Risk
17269,United Kingdom,21,1,537.46,3,2,2,322,Potential
17270,United Kingdom,105,2,604.4,2,2,2,222,Lost
17271,United Kingdom,372,1,210.39,1,2,1,121,Lost
17273,United Kingdom,60,1,141.12,2,2,1,221,Lost
17274,United Kingdom,31,1,465.4,3,2,2,322,Potential
17275,United Kingdom,19,1,114.52000000000001,3,2,1,321,Potential
17276,United Kingdom,38,1,508.39000000000004,3,2,2,322,Potential
17278,United Kingdom,201,1,25.2,1,2,1,121,Lost
17280,United Kingdom,74,1,118.85999999999999,2,2,1,221,Lost
17281,United Kingdom,10,6,797.8499999999999,4,4,3,443,Champions
17282,United Kingdom,92,2,636.25,2,2,2,222,Lost
17283,United Kingdom,14,1,188.46,4,2,1,421,Potential
17284,United Kingdom,25,2,1140.58,3,2,3,323,Potential
17285,United Kingdom,264,2,428.34000000000003,1,2,2,122,Lost
17286,United Kingdom,36,2,241.56,3,2,1,321,Potential
17287,United Kingdom,3,16,3047.8500000000004,4,4,4,444,Champions
17288,United Kingdom,26,4,1080.25,3,3,3,333,Loyal Customers
17289,United Kingdom,12,6,1134.98,4,4,3,443,Champions
17290,United Kingdom,17,6,976.2,4,4,3,443,Champions
17292,United Kingdom,108,2,271.75,2,2,1,221,Lost
17293,United Kingdom,30,8,1899.1200000000001,3,4,4,344,Loyal Customers
17294,United Kingdom,305,2,467.79,1,2,2,122,Lost
17296,United Kingdom,366,1,338.13,1,2,2,122,Lost
17298,United Kingdom,10,3,459.14,4,3,2,432,Loyal Customers
17299,United Kingdom,75,2,346.96999999999997,2,2,2,222,Lost
17300,United Kingdom,26,2,393.64,3,2,2,322,Potential
17301,United Kingdom,260,1,132.79999999999998,1,2,1,121,Lost
17304,United Kingdom,170,1,111.50000000000001,1,2,1,121,Lost
17305,United Kingdom,284,1,2135.46,1,2,4,124,Lost
17306,United Kingdom,29,2,1151.04,3,2,3,323,Potential
17307,United Kingdom,31,11,3999.8900000000003,3,4,4,344,Loyal Customers
17308,United Kingdom,29,2,4511.76,3,2,4,324,Potential
17309,United Kingdom,17,2,247.83999999999997,4,2,1,421,Potential
17310,United Kingdom,23,2,1025.1,3,2,3,323,Potential
17311,United Kingdom,28,4,2181.71,3,3,4,334,Loyal Customers
17314,United Kingdom,29,9,2376.5099999999998,3,4,4,344,Loyal Customers
17315,United Kingdom,11,5,3358.34,4,4,4,444,Champions
17316,United Kingdom,56,1,124.45000000000002,2,2,1,221,Lost
17318,United Kingdom,361,1,164.27999999999997,1,2,1,121,Lost
17319,United Kingdom,305,1,29.1,1,2,1,121,Lost
17320,United Kingdom,4,4,1695.15,4,3,3,433,Loyal Customers
17321,United Kingdom,30,4,1040.32,3,3,3,333,Loyal Customers
17322,United Kingdom,12,5,922.59,4,4,3,443,Champions
17323,United Kingdom,43,5,644.52,3,4,2,342,Loyal Customers
17324,United Kingdom,2,9,1311.6399999999999,4,4,3,443,Champions
17325,United Kingdom,46,2,512.77,3,2,2,322,Potential
17326,United Kingdom,44,2,321.94999999999993,3,2,2,322,Potential
17327,United Kingdom,45,2,152.35,3,2,1,321,Potential
17328,United Kingdom,309,1,104.7,1,2,1,121,Lost
17329,United Kingdom,367,3,481.32,1,3,2,132,At Risk
17330,United Kingdom,180,2,59.900000000000006,1,2,1,121,Lost
17332,United Kingdom,164,5,838.27,1,4,3,143,At Risk
17334,United Kingdom,42,1,328.13000000000005,3,2,2,322,Potential
17335,United Kingdom,19,2,508.0,3,2,2,322,Potential
17336,United Kingdom,108,1,81.12,2,2,1,221,Lost
17338,United Kingdom,11,9,5498.639999999999,4,4,4,444,Champions
17339,United Kingdom,1,2,119.0,4,2,1,421,Potential
17340,United Kingdom,2,8,10051.529999999999,4,4,4,444,Champions
17341,United Kingdom,2,3,1108.4699999999998,4,3,3,433,Loyal Customers
17342,United Kingdom,15,4,1227.54,4,3,3,433,Loyal Customers
17343,United Kingdom,12,5,1066.3,4,4,3,443,Champions
17344,United Kingdom,364,1,307.53999999999996,1,2,1,121,Lost
17345,United Kingdom,11,6,1066.94,4,4,3,443,Champions
17346,United Kingdom,9,12,2646.4399999999996,4,4,4,444,Champions
17348,United Kingdom,73,4,1316.8899999999999,2,3,3,233,At Risk
17349,United Kingdom,16,4,741.4999999999998,4,3,3,433,Loyal Customers
17350,United Kingdom,30,3,619.9709999999999,3,3,2,332,Loyal Customers
17351,United Kingdom,63,9,1401.08,2,4,3,243,At Risk
17352,United Kingdom,332,1,36.25,1,2,1,121,Lost
17353,United Kingdom,127,2,1502.0,2,2,3,223,Lost
17354,United Kingdom,64,3,1750.4,2,3,4,234,At Risk
17355,United Kingdom,22,1,285.11,3,2,1,321,Potential
17356,United Kingdom,190,4,768.25,1,3,3,133,At Risk
17358,United Kingdom,12,3,500.19999999999993,4,3,2,432,Loyal Customers
17359,United Kingdom,284,1,156.6,1,2,1,121,Lost
17360,United Kingdom,21,3,645.59,3,3,2,332,Loyal Customers
17361,United Kingdom,312,2,392.44,1,2,2,122,Lost
17362,United Kingdom,36,5,711.81,3,4,3,343,Loyal Customers
17363,United Kingdom,31,3,940.8599999999999,3,3,3,333,Loyal Customers
17364,United Kingdom,12,17,7589.24,4,4,4,444,Champions
17365,United Kingdom,22,7,3423.42,3,4,4,344,Loyal Customers
17366,United Kingdom,68,2,1096.24,2,2,3,223,Lost
17368,United Kingdom,11,6,913.4699999999999,4,4,3,443,Champions
17369,United Kingdom,91,1,979.1999999999999,2,2,3,223,Lost
17371,United Kingdom,259,3,238.66,1,3,1,131,At Risk
17372,United Kingdom,17,20,3034.88,4,4,4,444,Champions
17373,United Kingdom,54,3,520.58,2,3,2,232,At Risk
17374,United Kingdom,31,1,231.34000000000003,3,2,1,321,Potential
17375,United Kingdom,67,1,260.45,2,2,1,221,Lost
17376,United Kingdom,40,2,250.44,3,2,1,321,Potential
17377,United Kingdom,1,60,14218.49,4,4,4,444,Champions
17378,United Kingdom,10,1,10.95,4,2,1,421,Potential
17380,United Kingdom,70,3,645.0,2,3,2,232,At Risk
17381,United Kingdom,4,12,19726.760000000002,4,4,4,444,Champions
17382,United Kingdom,71,7,836.88,2,4,3,243,At Risk
17383,United Kingdom,89,1,110.69999999999999,2,2,1,221,Lost
17384,United Kingdom,103,1,171.15,2,2,1,221,Lost
17386,United Kingdom,21,1,126.35,3,2,1,321,Potential
17388,United Kingdom,56,7,1432.01,2,4,3,243,At Risk
17389,United Kingdom,10,27,25391.0,4,4,4,444,Champions
17390,United Kingdom,56,1,149.3,2,2,1,221,Lost
17392,United Kingdom,86,1,168.64999999999998,2,2,1,221,Lost
17393,United Kingdom,46,2,381.15000000000003,3,2,2,322,Potential
17395,United Kingdom,144,1,97.5,1,2,1,121,Lost
17396,United Kingdom,7,7,1476.3,4,4,3,443,Champions
17397,United Kingdom,52,1,536.77,3,2,2,322,Potential
17400,United Kingdom,217,3,2547.09,1,3,4,134,At Risk
17401,United Kingdom,177,1,114.84999999999998,1,2,1,121,Lost
17402,United Kingdom,5,12,2462.33,4,4,4,444,Champions
17403,United Kingdom,86,1,118.95000000000002,2,2,1,221,Lost
17404,Sweden,45,8,15874.300000000001,3,4,4,344,Loyal Customers
17406,United Kingdom,2,10,2704.63,4,4,4,444,Champions
17407,United Kingdom,47,1,552.8999999999999,3,2,2,322,Potential
17408,United Kingdom,136,2,283.44000000000005,2,2,1,221,Lost
17409,United Kingdom,57,8,7021.66,2,4,4,244,At Risk
17411,United Kingdom,22,2,646.4399999999999,3,2,2,322,Potential
17412,United Kingdom,8,10,3159.46,4,4,4,444,Champions
17413,United Kingdom,40,2,560.14,3,2,2,322,Potential
17414,United Kingdom,59,4,1471.52,2,3,3,233,At Risk
17416,United Kingdom,29,14,10405.03,3,4,4,344,Loyal Customers
17417,United Kingdom,184,1,164.18,1,2,1,121,Lost
17418,United Kingdom,23,1,206.6,3,2,1,321,Potential
17419,United Kingdom,3,8,2273.95,4,4,4,444,Champions
17420,United Kingdom,9,3,485.6,4,3,2,432,Loyal Customers
17421,United Kingdom,22,3,1059.41,3,3,3,333,Loyal Customers
17422,United Kingdom,17,5,1615.39,4,4,3,443,Champions
17423,United Kingdom,29,1,420.53999999999996,3,2,2,322,Potential
17426,United Kingdom,88,7,3040.51,2,4,4,244,At Risk
17428,United Kingdom,4,17,14562.91,4,4,4,444,Champions
17429,United Kingdom,32,2,832.54,3,2,3,323,Potential
17430,United Kingdom,1,3,469.40999999999997,4,3,2,432,Loyal Customers
17432,United Kingdom,21,7,1385.6299999999999,3,4,3,343,Loyal Customers
17433,United Kingdom,21,1,266.8,3,2,1,321,Potential
17435,United Kingdom,47,1,331.3500000000001,3,2,2,322,Potential
17436,United Kingdom,44,3,317.76,3,3,2,332,Loyal Customers
17437,United Kingdom,165,1,373.16999999999996,1,2,2,122,Lost
17438,United Kingdom,80,4,1034.32,2,3,3,233,At Risk
17439,United Kingdom,291,1,325.74,1,2,2,122,Lost
17440,United Kingdom,185,1,137.16,1,2,1,121,Lost
17441,United Kingdom,368,1,293.35,1,2,1,121,Lost
17442,United Kingdom,17,9,2371.74,4,4,4,444,Champions
17448,United Kingdom,133,45,14556.970000000001,2,4,4,244,At Risk
17449,United Kingdom,23,6,2430.29,3,4,4,344,Loyal Customers
17450,United Kingdom,3,7,52422.299999999996,4,4,4,444,Champions
17454,United Kingdom,98,6,1030.4099999999999,2,4,3,243,At Risk
17456,United Kingdom,1,2,975.56,4,2,3,423,Potential
17457,United Kingdom,15,9,4247.11,4,4,4,444,Champions
17458,United Kingdom,17,1,213.08,4,2,1,421,Potential
17460,United Kingdom,8,12,1605.8400000000001,4,4,3,443,Champions
17463,United Kingdom,196,2,661.5,1,2,2,122,Lost
17464,United Kingdom,158,2,710.98,1,2,3,123,Lost
17465,United Kingdom,61,7,2542.79,2,4,4,244,At Risk
17467,United Kingdom,31,1,102.6,3,2,1,321,Potential
17468,United Kingdom,11,1,57.8,4,2,1,421,Potential
17469,United Kingdom,36,12,3180.2799999999997,3,4,4,344,Loyal Customers
17470,United Kingdom,3,7,1679.8,4,4,3,443,Champions
17471,United Kingdom,110,1,321.65000000000003,2,2,2,222,Lost
17472,United Kingdom,264,1,224.81,1,2,1,121,Lost
17473,United Kingdom,44,2,607.0000000000001,3,2,2,322,Potential
17474,United Kingdom,235,1,1047.0,1,2,3,123,Lost
17476,United Kingdom,31,2,489.86,3,2,2,322,Potential
17477,United Kingdom,248,2,1144.3,1,2,3,123,Lost
17478,United Kingdom,44,2,1272.8,3,2,3,323,Potential
17479,United Kingdom,268,1,389.26,1,2,2,122,Lost
17480,United Kingdom,80,1,390.21,2,2,2,222,Lost
17482,United Kingdom,123,2,778.19,2,2,3,223,Lost
17483,United Kingdom,50,1,177.69,3,2,1,321,Potential
17484,United Kingdom,212,2,209.57000000000002,1,2,1,121,Lost
17487,United Kingdom,364,1,160.55,1,2,1,121,Lost
17488,United Kingdom,277,1,336.50000000000006,1,2,2,122,Lost
17490,United Kingdom,24,2,658.18,3,2,2,322,Potential
17491,United Kingdom,3,8,2422.2000000000003,4,4,4,444,Champions
17492,United Kingdom,114,2,747.8499999999999,2,2,3,223,Lost
17493,United Kingdom,21,1,100.91,3,2,1,321,Potential
17494,United Kingdom,137,1,54.699999999999996,1,2,1,121,Lost
17495,United Kingdom,26,1,309.16,3,2,2,322,Potential
17496,United Kingdom,199,3,1141.84,1,3,3,133,At Risk
17497,United Kingdom,26,2,287.25,3,2,1,321,Potential
17499,United Kingdom,197,1,718.51,1,2,3,123,Lost
17504,United Kingdom,16,9,6568.089999999999,4,4,4,444,Champions
17505,United Kingdom,186,3,1289.64,1,3,3,133,At Risk
17508,Greece,17,7,4191.92,4,4,4,444,Champions
17510,United Kingdom,56,1,206.08000000000004,2,2,1,221,Lost
17511,United Kingdom,3,31,84541.17,4,4,4,444,Champions
17512,United Kingdom,88,8,2542.83,2,4,4,244,At Risk
17513,United Kingdom,44,2,645.6,3,2,2,322,Potential
17514,United Kingdom,305,1,334.18000000000006,1,2,2,122,Lost
17515,United Kingdom,30,5,978.44,3,4,3,343,Loyal Customers
17516,United Kingdom,14,1,189.47,4,2,1,421,Potential
17518,United Kingdom,61,2,329.41999999999996,2,2,2,222,Lost
17519,United Kingdom,4,10,3265.45,4,4,4,444,Champions
17521,United Kingdom,30,2,554.8500000000001,3,2,2,322,Potential
17524,United Kingdom,74,2,394.14000000000004,2,2,2,222,Lost
17525,United Kingdom,33,2,739.2,3,2,3,323,Potential
17526,United Kingdom,1,9,2970.14,4,4,4,444,Champions
17529,United Kingdom,246,2,1240.25,1,2,3,123,Lost
17530,United Kingdom,1,3,756.51,4,3,3,433,Loyal Customers
17531,United Kingdom,163,2,970.12,1,2,3,123,Lost
17532,United Kingdom,21,1,65.34,3,2,1,321,Potential
17533,United Kingdom,70,1,34.8,2,2,1,221,Lost
17534,United Kingdom,87,4,1445.47,2,3,3,233,At Risk
17536,United Kingdom,56,2,288.33,2,2,1,221,Lost
17539,United Kingdom,253,4,1226.5700000000002,1,3,3,133,At Risk
17540,United Kingdom,19,4,1011.7,3,3,3,333,Loyal Customers
17541,United Kingdom,145,1,124.46000000000001,1,2,1,121,Lost
17542,United Kingdom,277,2,170.95,1,2,1,121,Lost
17543,United Kingdom,185,1,120.04999999999998,1,2,1,121,Lost
17544,United Kingdom,26,3,960.6900000000003,3,3,3,333,Loyal Customers
17545,United Kingdom,26,3,802.58,3,3,3,333,Loyal Customers
17547,United Kingdom,11,2,727.8499999999999,4,2,3,423,Potential
17548,United Kingdom,14,3,627.9599999999999,4,3,2,432,Loyal Customers
17550,United Kingdom,33,6,2280.48,3,4,4,344,Loyal Customers
17552,United Kingdom,8,10,2154.88,4,4,4,444,Champions
17553,United Kingdom,108,3,2270.0,2,3,4,234,At Risk
17555,United Kingdom,61,3,574.48,2,3,2,232,At Risk
17556,United Kingdom,15,1,142.77,4,2,1,421,Potential
17557,United Kingdom,368,1,34.0,1,2,1,121,Lost
17558,United Kingdom,29,1,259.17,3,2,1,321,Potential
17559,United Kingdom,148,1,167.62,1,2,1,121,Lost
17560,United Kingdom,31,4,1040.85,3,3,3,333,Loyal Customers
17561,United Kingdom,26,3,554.72,3,3,2,332,Loyal Customers
17563,United Kingdom,214,2,392.38000000000005,1,2,2,122,Lost
17565,United Kingdom,222,1,131.83,1,2,1,121,Lost
17567,United Kingdom,8,2,1024.55,4,2,3,423,Potential
17568,United Kingdom,269,1,382.79,1,2,2,122,Lost
17570,United Kingdom,17,1,100.0,4,2,1,421,Potential
17571,United Kingdom,178,1,205.23999999999998,1,2,1,121,Lost
17572,United Kingdom,9,7,496.26000000000005,4,4,2,442,Champions
17575,United Kingdom,303,1,171.7,1,2,1,121,Lost
17576,United Kingdom,1,23,5434.13,4,4,4,444,Champions
17577,United Kingdom,281,2,348.75,1,2,2,122,Lost
17578,United Kingdom,110,6,903.8700000000001,2,4,3,243,At Risk
17579,United Kingdom,214,1,304.38,1,2,1,121,Lost
17580,United Kingdom,12,2,329.55,4,2,2,422,Potential
17581,United Kingdom,8,19,7712.71,4,4,4,444,Champions
17582,United Kingdom,82,4,1275.43,2,3,3,233,At Risk
17583,United Kingdom,196,1,135.95,1,2,1,121,Lost
